,user_id,country,sex,height,weight,age,years_cl,date_first,date_last,grades_count,grades_first,grades_last,grades_max,grades_mean,year_first,year_last
8733,47205,USA,0,189,73,27.0,7,2013-01-19 23:00:00,2013-02-07 23:00:00,20,54,44,57,43.5,2013,2013
8734,47208,ITA,0,187,83,27.0,5,2013-02-15 23:00:00,2013-06-30 22:00:00,5,38,41,46,41.8,2013,2013
8735,47211,ZAF,0,175,73,27.0,4,2013-01-17 23:00:00,2017-04-27 22:00:00,165,31,51,52,38.63030303030303,2013,2017
8736,47224,USA,0,174,68,30.0,7,2013-01-05 23:00:00,2013-01-05 23:00:00,1,38,38,38,38.0,2013,2013
8737,47225,ESP,0,167,53,21.0,7,2012-11-01 23:00:00,2017-08-28 22:00:00,204,55,69,72,59.38235294117647,2012,2017
8738,47227,USA,0,178,83,19.0,7,2013-05-24 22:00:00,2013-05-24 22:00:00,1,36,36,36,36.0,2013,2013
8739,47232,other,0,175,68,31.0,4,2013-04-12 22:00:00,2013-04-12 22:00:00,1,31,31,31,31.0,2013,2013
8740,47236,ESP,0,178,73,29.0,21,2013-05-28 22:00:00,2017-09-02 22:00:00,698,44,44,62,47.31375358166189,2013,2017
8741,47237,ESP,1,174,53,32.0,5,2013-01-21 23:00:00,2013-01-21 23:00:00,2,30,33,33,31.5,2013,2013
8742,47247,RUS,1,162,48,34.0,5,2012-10-27 22:00:00,2013-04-29 22:00:00,8,29,38,38,35.5,2012,2013
8743,47264,BRA,0,183,83,33.0,5,2013-07-05 22:00:00,2014-01-10 23:00:00,6,43,42,44,39.833333333333336,2013,2014
8744,47276,USA,0,193,78,29.0,10,2013-05-26 22:00:00,2013-05-25 22:00:00,4,36,55,55,43.25,2013,2013
8745,47287,CHE,0,172,68,53.0,11,2012-06-02 22:00:00,2013-01-25 23:00:00,2,57,54,57,55.5,2012,2013
8746,47290,GBR,0,185,73,30.0,9,2012-05-09 22:00:00,2011-06-27 22:00:00,22,51,49,53,47.81818181818182,2012,2011
8747,47300,ESP,0,187,63,25.0,6,2013-08-14 22:00:00,2014-07-09 22:00:00,3,42,36,42,40.0,2013,2014
8748,47319,USA,1,172,58,31.0,7,2015-08-21 22:00:00,2015-08-21 22:00:00,1,29,29,29,29.0,2015,2015
8749,47322,ZAF,0,190,78,34.0,5,2013-06-21 22:00:00,2017-02-25 23:00:00,47,36,40,44,34.91489361702128,2013,2017
8750,47339,PRT,0,163,58,46.0,10,2014-08-03 22:00:00,2015-05-13 22:00:00,23,49,49,52,46.78260869565217,2014,2015
8751,47344,CAN,0,188,78,29.0,22,2012-12-31 23:00:00,2013-09-13 22:00:00,6,53,51,53,51.5,2013,2013
8752,47361,USA,0,170,68,28.0,10,2013-01-03 23:00:00,2013-02-19 23:00:00,12,45,50,59,50.91666666666666,2013,2013
8753,47363,CAN,1,158,58,28.0,8,2013-02-01 23:00:00,2017-08-06 22:00:00,173,50,53,59,46.1849710982659,2013,2017
8754,47364,USA,1,160,43,29.0,5,2012-12-24 23:00:00,2012-12-24 23:00:00,1,35,35,35,35.0,2012,2012
8755,47366,BEL,0,180,63,30.0,5,2013-04-13 22:00:00,2017-09-09 22:00:00,320,32,40,57,41.6875,2013,2017
8756,47371,other,0,182,63,29.0,7,2013-04-20 22:00:00,2013-04-20 22:00:00,4,40,36,42,39.0,2013,2013
8757,47381,other,0,184,73,29.0,12,2012-07-11 22:00:00,2012-07-11 22:00:00,1,44,44,44,44.0,2012,2012
8758,47383,FRA,0,174,63,30.0,15,2011-10-26 22:00:00,2017-08-12 22:00:00,86,62,61,66,59.63953488372093,2011,2017
8759,47384,ESP,0,170,63,21.0,6,2012-10-18 22:00:00,2012-10-18 22:00:00,1,49,49,49,49.0,2012,2012
8760,47398,BRA,0,169,63,22.0,5,2014-01-21 23:00:00,2014-12-05 23:00:00,10,39,29,49,40.2,2014,2014
8761,47400,ESP,0,180,63,22.0,6,2013-02-04 23:00:00,2017-05-28 22:00:00,179,49,53,66,53.01117318435754,2013,2017
8762,47404,POL,0,138,40,13.0,5,2012-09-28 22:00:00,2017-07-15 22:00:00,207,31,51,66,41.81642512077295,2012,2017
8763,47405,HRV,0,183,73,29.0,7,2013-02-04 23:00:00,2013-02-04 23:00:00,11,36,42,42,33.45454545454545,2013,2013
8764,47407,other,0,181,68,32.0,6,2013-01-28 23:00:00,2014-10-16 22:00:00,55,30,49,51,39.345454545454544,2013,2014
8765,47412,ESP,0,180,78,27.0,5,2012-12-09 23:00:00,2013-02-14 23:00:00,6,46,49,49,45.0,2012,2013
8766,47416,ESP,0,159,53,31.0,18,2014-03-24 23:00:00,2017-09-03 22:00:00,517,57,68,68,52.156673114119926,2014,2017
8767,47428,ESP,0,175,73,28.0,8,2011-01-07 23:00:00,2015-12-25 23:00:00,27,42,49,49,42.55555555555556,2011,2015
8768,47429,ESP,0,179,73,29.0,6,2013-02-15 23:00:00,2014-04-30 22:00:00,23,39,36,42,36.91304347826087,2013,2014
8769,47445,ESP,0,180,73,33.0,12,2013-03-02 23:00:00,2017-09-04 22:00:00,458,42,55,59,42.08078602620088,2013,2017
8770,47467,PRT,0,167,63,27.0,4,2013-02-02 23:00:00,2013-02-02 23:00:00,4,31,31,31,30.0,2013,2013
8771,47473,FRA,1,165,48,21.0,6,2013-04-12 22:00:00,2013-08-19 22:00:00,15,36,33,40,34.13333333333333,2013,2013
8772,47486,USA,1,165,58,44.0,20,2001-02-15 23:00:00,2013-05-17 22:00:00,18,48,46,59,49.388888888888886,2001,2013
8773,47487,ESP,0,184,68,39.0,7,2014-08-10 22:00:00,2014-08-24 22:00:00,20,40,36,49,40.3,2014,2014
8774,47493,NLD,0,180,73,36.0,7,2012-09-07 22:00:00,2015-05-13 22:00:00,19,36,44,44,35.63157894736842,2012,2015
8775,47495,USA,0,180,73,33.0,13,2012-04-05 22:00:00,2012-04-05 22:00:00,1,62,62,62,62.0,2012,2012
8776,47510,ESP,0,188,78,23.0,9,2013-03-16 23:00:00,2017-04-19 22:00:00,37,38,38,49,37.270270270270274,2013,2017
8777,47519,DEU,0,175,68,44.0,13,2013-03-08 23:00:00,2017-04-03 22:00:00,142,36,49,55,43.76056338028169,2013,2017
8778,47521,DEU,0,180,68,35.0,13,2012-07-07 22:00:00,2012-05-18 22:00:00,3,59,54,59,55.333333333333336,2012,2012
8779,47537,ITA,0,175,68,57.0,17,2013-02-13 23:00:00,2013-04-19 22:00:00,16,38,51,57,47.375,2013,2013
8780,47541,ITA,0,178,63,22.0,6,2013-01-14 23:00:00,2013-09-05 22:00:00,12,57,49,66,57.0,2013,2013
8781,47547,AUT,0,190,73,22.0,6,2012-07-27 22:00:00,2012-07-27 22:00:00,1,29,29,29,29.0,2012,2012
8782,47558,other,0,170,68,46.0,11,2013-02-14 23:00:00,2013-02-14 23:00:00,19,40,49,53,47.47368421052632,2013,2013
8783,47570,POL,0,185,78,38.0,22,2013-02-06 23:00:00,2017-05-03 22:00:00,122,55,51,57,42.24590163934426,2013,2017
8784,47575,BRA,0,169,53,26.0,5,2012-12-26 23:00:00,2015-06-15 22:00:00,24,33,45,50,42.25,2012,2015
8785,47584,ITA,0,175,63,21.0,8,2013-02-16 23:00:00,2017-06-15 22:00:00,26,42,62,62,54.92307692307692,2013,2017
8786,47590,BRA,0,191,93,36.0,5,2013-03-15 23:00:00,2014-04-22 22:00:00,10,35,40,46,40.4,2013,2014
8787,47591,ESP,0,183,73,38.0,11,2013-02-15 23:00:00,2017-07-30 22:00:00,147,51,49,59,51.095238095238095,2013,2017
8788,47609,CHE,0,180,63,33.0,8,2015-06-24 22:00:00,2017-03-26 22:00:00,37,57,52,57,48.810810810810814,2015,2017
8789,47612,DNK,0,179,78,40.0,7,2013-02-16 23:00:00,2016-09-22 22:00:00,49,35,36,49,37.44897959183673,2013,2016
8790,47615,PRT,0,172,68,35.0,9,2012-09-27 22:00:00,2013-06-15 22:00:00,40,38,31,44,34.875,2012,2013
8791,47619,USA,1,157,53,29.0,5,2013-02-24 23:00:00,2013-02-24 23:00:00,1,38,38,38,38.0,2013,2013
8792,47625,POL,0,189,73,32.0,6,2012-09-08 22:00:00,2013-09-03 22:00:00,30,40,33,41,35.733333333333334,2012,2013
8793,47629,NOR,0,178,68,50.0,22,2013-02-14 23:00:00,2017-06-04 22:00:00,66,57,57,59,51.65151515151515,2013,2017
8794,47632,DEU,0,185,83,25.0,8,2013-05-27 22:00:00,2016-05-04 22:00:00,31,32,51,62,49.29032258064516,2013,2016
8795,47634,ITA,0,175,63,29.0,11,2012-12-11 23:00:00,2012-12-11 23:00:00,1,53,53,53,53.0,2012,2012
8796,47655,HRV,0,194,83,26.0,6,2013-01-31 23:00:00,2017-09-01 22:00:00,120,53,56,62,46.23333333333333,2013,2017
8797,47661,BRA,0,160,48,18.0,12,2013-02-21 23:00:00,2016-01-24 23:00:00,24,46,57,64,50.66666666666666,2013,2016
8798,47669,DNK,0,192,78,41.0,10,2013-02-22 23:00:00,2016-10-14 22:00:00,97,51,49,59,48.845360824742265,2013,2016
8799,47672,SWE,0,180,78,46.0,5,2013-07-08 22:00:00,2014-09-02 22:00:00,13,29,29,40,34.76923076923077,2013,2014
8800,47676,FRA,0,173,58,35.0,11,2013-01-26 23:00:00,2017-08-11 22:00:00,53,53,51,57,50.45283018867924,2013,2017
8801,47682,ESP,0,177,63,61.0,27,2013-09-27 22:00:00,2013-09-27 22:00:00,1,46,46,46,46.0,2013,2013
8802,47690,RUS,0,186,68,23.0,5,2013-04-07 22:00:00,2014-06-20 22:00:00,27,31,51,53,37.77777777777778,2013,2014
8803,47692,BRA,0,172,68,30.0,10,2017-06-03 22:00:00,2017-07-30 22:00:00,36,42,42,51,42.05555555555556,2017,2017
8804,47716,POL,0,176,78,30.0,12,2013-04-13 22:00:00,2017-08-14 22:00:00,117,31,33,42,34.98290598290598,2013,2017
8805,47723,RUS,0,176,78,44.0,21,2013-03-01 23:00:00,2017-09-01 22:00:00,340,44,46,64,43.69705882352941,2013,2017
8806,47728,ESP,0,169,68,41.0,19,2008-04-14 22:00:00,2017-09-10 22:00:00,1073,51,44,59,44.90587138863001,2008,2017
8807,47740,ITA,0,185,73,32.0,6,2012-10-02 22:00:00,2015-06-24 22:00:00,44,42,51,56,45.97727272727273,2012,2015
8808,47744,CAN,0,181,78,38.0,8,2012-06-22 22:00:00,2017-09-09 22:00:00,321,31,40,55,38.94080996884736,2012,2017
8809,47753,POL,0,175,68,28.0,7,2014-04-30 22:00:00,2014-09-08 22:00:00,44,46,57,62,47.61363636363637,2014,2014
8810,47755,POL,0,190,78,29.0,7,2012-09-01 22:00:00,2013-04-12 22:00:00,7,36,38,38,36.285714285714285,2012,2013
8811,47756,RUS,0,182,73,35.0,6,2013-09-17 22:00:00,2015-01-04 23:00:00,39,43,46,55,44.64102564102564,2013,2015
8812,47761,ITA,0,180,73,33.0,7,2012-03-17 23:00:00,2017-08-04 22:00:00,358,56,48,64,47.77932960893855,2012,2017
8813,47764,ESP,0,179,63,29.0,4,2014-03-04 23:00:00,2014-03-04 23:00:00,16,55,49,55,49.8125,2014,2014
8814,47767,ESP,0,167,63,34.0,13,2013-03-01 23:00:00,2016-09-29 22:00:00,166,49,53,62,45.01204819277108,2013,2016
8815,47769,ZAF,0,174,63,28.0,5,2013-08-08 22:00:00,2014-06-06 22:00:00,43,33,36,49,39.44186046511628,2013,2014
8816,47771,ESP,0,180,68,19.0,5,2013-03-03 23:00:00,2017-04-04 22:00:00,41,38,53,56,46.65853658536585,2013,2017
8817,47774,POL,0,176,68,32.0,5,2012-08-16 22:00:00,2017-08-17 22:00:00,65,46,42,59,48.27692307692308,2012,2017
8818,47790,BRA,0,184,68,29.0,5,2013-03-01 23:00:00,2013-02-02 23:00:00,3,44,40,44,42.0,2013,2013
8819,47801,CHE,0,188,78,37.0,23,2013-03-01 23:00:00,2015-03-05 23:00:00,133,49,51,55,44.06015037593985,2013,2015
8820,47802,ITA,0,175,63,20.0,8,2013-03-04 23:00:00,2017-09-10 22:00:00,194,48,51,68,55.05670103092783,2013,2017
8821,47807,USA,0,179,78,25.0,5,2013-03-28 23:00:00,2017-08-13 22:00:00,46,44,53,57,47.08695652173913,2013,2017
8822,47813,other,0,188,73,32.0,6,2013-08-08 22:00:00,2013-11-01 23:00:00,15,45,43,48,37.4,2013,2013
8823,47839,GBR,0,175,68,36.0,9,2012-10-20 22:00:00,2015-08-07 22:00:00,7,49,53,53,46.0,2012,2015
8824,47852,ITA,0,174,63,54.0,17,2013-03-14 23:00:00,2014-03-01 23:00:00,45,46,53,53,47.55555555555556,2013,2014
8825,47860,POL,0,180,68,44.0,5,2013-04-20 22:00:00,2013-05-04 22:00:00,11,28,30,38,33.45454545454545,2013,2013
8826,47861,PRT,1,169,53,25.0,7,2012-10-03 22:00:00,2017-08-21 22:00:00,360,59,44,66,50.72222222222222,2012,2017
8827,47863,POL,0,177,73,34.0,5,2012-08-11 22:00:00,2012-08-11 22:00:00,2,31,38,38,34.5,2012,2012
8828,47866,ESP,0,175,58,20.0,8,2013-03-10 23:00:00,2017-09-09 22:00:00,137,44,57,70,56.53284671532847,2013,2017
8829,47871,USA,0,180,83,31.0,5,2014-10-29 23:00:00,2017-07-29 22:00:00,32,33,33,45,34.3125,2014,2017
8830,47879,ESP,0,181,68,31.0,6,2012-09-11 22:00:00,2012-09-17 22:00:00,3,51,51,51,51.0,2012,2012
8831,47889,POL,0,181,73,29.0,6,2012-05-18 22:00:00,2017-06-16 22:00:00,149,40,33,49,36.22818791946309,2012,2017
8832,47892,POL,0,184,73,26.0,5,2013-03-06 23:00:00,2017-08-17 22:00:00,326,44,46,55,41.76687116564417,2013,2017
8833,47896,POL,0,179,68,26.0,4,2013-04-15 22:00:00,2014-05-09 22:00:00,29,28,40,40,34.172413793103445,2013,2014
8834,47903,USA,0,170,63,28.0,9,2012-01-28 23:00:00,2012-01-28 23:00:00,1,52,52,52,52.0,2012,2012
8835,47916,PRT,0,169,63,31.0,12,2012-10-03 22:00:00,2017-08-23 22:00:00,609,64,53,66,50.55993431855501,2012,2017
8836,47921,other,0,192,88,27.0,5,2013-03-13 23:00:00,2016-10-21 22:00:00,53,38,36,49,35.283018867924525,2013,2016
8837,47933,ESP,0,182,78,30.0,7,2013-02-09 23:00:00,2016-02-05 23:00:00,146,55,49,64,51.5,2013,2016
8838,47935,AUT,0,178,68,22.0,5,2012-11-09 23:00:00,2016-12-30 23:00:00,375,31,49,53,40.50933333333333,2012,2016
8839,47936,POL,0,167,58,22.0,7,2013-05-05 22:00:00,2016-05-25 22:00:00,53,53,53,66,52.39622641509434,2013,2016
8840,47937,CAN,1,158,53,27.0,8,2012-09-25 22:00:00,2016-10-02 22:00:00,98,62,62,66,57.326530612244895,2012,2016
8841,47939,USA,0,186,58,20.0,6,2013-07-15 22:00:00,2014-07-31 22:00:00,22,50,50,62,49.40909090909091,2013,2014
8842,47940,AUT,0,180,68,23.0,5,2013-03-15 23:00:00,2017-09-10 22:00:00,563,38,59,59,41.746003552397866,2013,2017
8843,47960,USA,0,183,78,27.0,6,2015-07-22 22:00:00,2015-07-22 22:00:00,3,53,46,53,50.66666666666666,2015,2015
8844,47986,PRT,0,179,68,26.0,7,2013-03-16 23:00:00,2013-04-27 22:00:00,44,38,40,49,38.02272727272727,2013,2013
8845,47998,BEL,0,177,78,32.0,6,2012-10-19 22:00:00,2017-07-20 22:00:00,390,36,42,55,40.833333333333336,2012,2017
8846,48010,other,0,184,68,37.0,28,2013-03-11 23:00:00,2013-03-18 23:00:00,2,40,46,46,43.0,2013,2013
8847,48013,ITA,0,180,68,27.0,6,2013-04-26 22:00:00,2013-10-09 22:00:00,9,36,49,49,42.55555555555556,2013,2013
8848,48016,ESP,0,170,63,19.0,7,2013-06-27 22:00:00,2015-01-16 23:00:00,20,51,36,53,46.5,2013,2015
8849,48047,USA,0,170,73,24.0,5,2013-03-04 23:00:00,2015-02-03 23:00:00,34,50,50,54,45.0,2013,2015
8850,48051,DEU,0,183,73,26.0,7,2013-02-23 23:00:00,2013-03-18 23:00:00,5,49,51,51,49.4,2013,2013
8851,48056,POL,0,175,63,27.0,8,2013-04-02 22:00:00,2013-04-18 22:00:00,4,52,57,57,51.75,2013,2013
8852,48061,other,0,170,58,25.0,10,2013-03-19 23:00:00,2012-10-04 22:00:00,43,64,62,66,54.88372093023256,2013,2012
8853,48074,POL,0,170,63,34.0,7,2013-06-18 22:00:00,2017-08-08 22:00:00,347,49,42,57,41.62536023054755,2013,2017
8854,48099,BEL,1,171,68,29.0,5,2014-03-07 23:00:00,2014-03-07 23:00:00,3,31,30,31,30.0,2014,2014
8855,48100,DEU,0,179,63,21.0,10,2015-09-14 22:00:00,2015-09-14 22:00:00,2,64,64,64,64.0,2015,2015
8856,48128,USA,0,182,78,28.0,6,2013-03-14 23:00:00,2013-03-10 23:00:00,4,51,46,51,48.5,2013,2013
8857,48131,ITA,0,170,68,41.0,5,2013-09-05 22:00:00,2016-10-16 22:00:00,31,33,38,44,37.25806451612903,2013,2016
8858,48143,ESP,0,179,73,28.0,4,2013-10-19 22:00:00,2015-10-30 23:00:00,22,40,40,44,37.81818181818182,2013,2015
8859,48164,GBR,0,170,58,26.0,7,2012-12-13 23:00:00,2017-07-12 22:00:00,63,49,55,62,50.93650793650794,2012,2017
8860,48181,ITA,0,185,78,28.0,6,2013-03-01 23:00:00,2013-01-19 23:00:00,24,40,38,53,42.583333333333336,2013,2013
8861,48185,ITA,1,163,58,34.0,5,2013-03-02 23:00:00,2015-11-13 23:00:00,62,40,44,53,41.24193548387097,2013,2015
8862,48206,NOR,0,180,68,20.0,7,2013-05-02 22:00:00,2013-07-23 22:00:00,41,38,51,53,42.36585365853659,2013,2013
8863,48232,USA,0,182,78,26.0,6,2013-03-22 23:00:00,2017-09-04 22:00:00,229,45,58,64,50.67248908296944,2013,2017
8864,48236,GBR,0,175,63,21.0,12,2012-09-30 22:00:00,2011-05-09 22:00:00,2,62,49,62,55.5,2012,2011
8865,48258,FIN,0,185,73,40.0,6,2013-04-03 22:00:00,2013-09-14 22:00:00,14,29,31,36,31.642857142857142,2013,2013
8866,48263,ESP,0,178,73,22.0,4,2013-04-30 22:00:00,2013-05-29 22:00:00,3,36,36,42,38.0,2013,2013
8867,48276,other,0,180,63,31.0,7,2017-06-09 22:00:00,2017-05-03 22:00:00,15,58,46,58,46.4,2017,2017
8868,48314,DEU,0,180,63,29.0,14,2013-06-29 22:00:00,2013-07-11 22:00:00,2,49,51,51,50.0,2013,2013
8869,48316,other,0,178,73,41.0,8,2013-03-24 23:00:00,2013-03-24 23:00:00,13,38,38,42,35.76923076923077,2013,2013
8870,48324,GBR,0,170,63,24.0,7,2013-03-24 23:00:00,2014-01-11 23:00:00,6,49,49,53,48.333333333333336,2013,2014
8871,48331,POL,0,170,63,32.0,15,2012-02-04 23:00:00,2017-09-10 22:00:00,1193,40,42,62,44.4953897736798,2012,2017
8872,48340,MEX,0,175,63,28.0,9,2011-10-14 22:00:00,2013-07-05 22:00:00,10,49,46,51,45.3,2011,2013
8873,48344,CAN,0,188,88,29.0,6,2013-04-01 22:00:00,2013-04-20 22:00:00,5,32,29,33,31.6,2013,2013
8874,48349,ITA,0,177,63,21.0,10,2012-08-10 22:00:00,2017-08-19 22:00:00,48,59,65,66,57.41666666666666,2012,2017
8875,48364,AUT,0,168,63,31.0,7,2013-04-01 22:00:00,2017-04-10 22:00:00,154,46,36,49,37.37012987012987,2013,2017
8876,48370,USA,0,172,68,26.0,6,2014-01-03 23:00:00,2014-01-11 23:00:00,4,53,55,55,52.5,2014,2014
8877,48374,ESP,1,161,53,28.0,7,2012-10-02 22:00:00,2017-02-25 23:00:00,180,40,44,55,45.16666666666666,2012,2017
8878,48393,DEU,0,158,43,18.0,8,2013-08-08 22:00:00,2015-06-04 22:00:00,12,57,59,59,51.75,2013,2015
8879,48397,DEU,0,183,73,31.0,7,2014-06-17 22:00:00,2014-06-17 22:00:00,1,49,49,49,49.0,2014,2014
8880,48398,POL,0,183,78,30.0,6,2013-05-05 22:00:00,2015-08-17 22:00:00,137,42,42,53,41.0,2013,2015
8881,48399,ESP,0,173,68,23.0,5,2013-03-06 23:00:00,2015-11-08 23:00:00,29,36,42,46,36.62068965517241,2013,2015
8882,48400,BRA,0,184,78,27.0,5,2013-04-11 22:00:00,2013-04-11 22:00:00,9,40,40,40,35.666666666666664,2013,2013
8883,48410,SWE,0,182,73,29.0,5,2015-10-09 22:00:00,2016-04-30 22:00:00,12,42,42,53,44.583333333333336,2015,2016
8884,48411,SWE,0,178,68,28.0,5,2013-03-06 23:00:00,2013-03-06 23:00:00,2,43,49,49,46.0,2013,2013
8885,48412,USA,1,164,53,26.0,5,2013-03-09 23:00:00,2017-08-25 22:00:00,87,46,53,59,50.0,2013,2017
8886,48417,GBR,1,157,43,18.0,8,2013-04-06 22:00:00,2013-04-06 22:00:00,1,50,50,50,50.0,2013,2013
8887,48423,BRA,0,170,73,35.0,6,2012-05-09 22:00:00,2013-04-30 22:00:00,4,33,38,42,37.75,2012,2013
8888,48435,GBR,0,152,48,17.0,7,2013-10-13 22:00:00,2014-10-18 22:00:00,11,57,57,62,53.81818181818182,2013,2014
8889,48442,SWE,0,183,73,30.0,6,2015-05-01 22:00:00,2015-10-16 22:00:00,5,49,38,49,46.8,2015,2015
8890,48452,ZAF,0,186,73,26.0,5,2013-07-16 22:00:00,2013-08-15 22:00:00,8,36,36,42,38.625,2013,2013
8891,48455,BRA,0,169,68,35.0,7,2013-03-10 23:00:00,2013-04-06 22:00:00,4,44,44,44,44.0,2013,2013
8892,48477,DEU,0,180,68,36.0,13,2011-08-28 22:00:00,2012-02-29 23:00:00,11,51,46,55,44.63636363636363,2011,2012
8893,48480,USA,0,171,78,57.0,5,2012-11-09 23:00:00,2016-04-20 22:00:00,25,31,40,44,34.64,2012,2016
8894,48486,POL,0,184,73,27.0,7,2013-05-30 22:00:00,2016-09-24 22:00:00,34,46,42,53,46.14705882352941,2013,2016
8895,48502,USA,0,185,88,38.0,11,2012-05-26 22:00:00,2017-09-03 22:00:00,273,46,44,55,40.83516483516483,2012,2017
8896,48505,other,0,176,68,24.0,5,2013-01-06 23:00:00,2015-06-01 22:00:00,41,37,57,57,38.31707317073171,2013,2015
8897,48508,other,1,163,48,25.0,5,2013-10-24 22:00:00,2013-10-25 22:00:00,8,33,29,33,29.75,2013,2013
8898,48513,POL,0,176,73,31.0,8,2012-08-16 22:00:00,2017-09-09 22:00:00,239,44,33,57,40.66945606694561,2012,2017
8899,48524,ITA,0,182,78,35.0,11,2013-12-13 23:00:00,2016-05-03 22:00:00,10,49,46,50,48.1,2013,2016
8900,48532,ZAF,0,180,63,29.0,8,2013-10-01 22:00:00,2013-10-01 22:00:00,1,55,55,55,55.0,2013,2013
8901,48557,USA,0,175,68,30.0,5,2012-11-02 23:00:00,2017-03-24 23:00:00,149,44,48,61,45.99328859060402,2012,2017
8902,48567,POL,0,179,73,35.0,5,2013-04-19 22:00:00,2013-05-18 22:00:00,8,33,31,38,33.375,2013,2013
8903,48588,ITA,0,174,63,21.0,6,2013-04-24 22:00:00,2017-09-02 22:00:00,53,51,68,68,57.64150943396226,2013,2017
8904,48590,RUS,0,180,68,24.0,5,2013-04-10 22:00:00,2013-04-10 22:00:00,10,40,35,40,34.5,2013,2013
8905,48593,RUS,0,184,73,23.0,5,2013-05-09 22:00:00,2016-08-18 22:00:00,35,39,33,55,42.285714285714285,2013,2016
8906,48608,FRA,0,178,63,37.0,12,2014-12-27 23:00:00,2017-07-29 22:00:00,263,49,49,62,51.08365019011407,2014,2017
8907,48613,DEU,0,183,83,36.0,7,2013-07-06 22:00:00,2015-05-14 22:00:00,19,36,38,38,32.36842105263158,2013,2015
8908,48616,BRA,0,175,78,31.0,5,2013-05-10 22:00:00,2013-05-05 22:00:00,3,32,37,38,35.666666666666664,2013,2013
8909,48641,POL,0,186,68,22.0,7,2013-04-18 22:00:00,2017-08-18 22:00:00,417,51,52,66,48.31654676258993,2013,2017
8910,48656,ESP,0,175,73,33.0,6,2014-03-07 23:00:00,2017-08-18 22:00:00,78,35,44,44,37.42307692307692,2014,2017
8911,48665,USA,0,172,68,28.0,9,2013-04-10 22:00:00,2017-08-30 22:00:00,396,56,53,64,53.18434343434343,2013,2017
8912,48667,POL,0,182,73,31.0,12,2011-10-05 22:00:00,2017-06-18 22:00:00,222,59,51,61,49.112612612612615,2011,2017
8913,48668,USA,0,185,68,31.0,5,2013-03-18 23:00:00,2013-04-17 22:00:00,4,36,40,40,37.25,2013,2013
8914,48672,USA,1,167,68,27.0,6,2013-03-11 23:00:00,2014-10-10 22:00:00,9,36,38,40,36.11111111111112,2013,2014
8915,48675,AUT,0,189,73,29.0,6,2013-04-11 22:00:00,2017-08-17 22:00:00,126,38,43,59,46.29365079365079,2013,2017
8916,48683,SWE,0,186,78,33.0,5,2013-04-13 22:00:00,2014-04-17 22:00:00,17,33,46,46,37.47058823529412,2013,2014
8917,48701,BEL,0,181,78,31.0,7,2013-04-12 22:00:00,2014-12-27 23:00:00,7,49,49,51,49.0,2013,2014
8918,48708,GBR,0,185,73,25.0,7,2013-07-11 22:00:00,2013-07-15 22:00:00,2,46,48,48,47.0,2013,2013
8919,48709,ITA,0,183,73,28.0,6,2013-04-18 22:00:00,2017-08-25 22:00:00,65,51,53,65,51.61538461538461,2013,2017
8920,48716,USA,0,181,73,30.0,15,2013-05-29 22:00:00,2015-08-01 22:00:00,54,51,55,55,51.833333333333336,2013,2015
8921,48731,DEU,0,190,83,35.0,23,2013-01-02 23:00:00,2017-02-26 23:00:00,84,55,44,64,50.785714285714285,2013,2017
8922,48732,ESP,0,181,73,36.0,15,2007-02-15 23:00:00,2013-11-25 23:00:00,22,62,61,62,55.63636363636363,2007,2013
8923,48738,RUS,1,172,63,33.0,8,2013-04-21 22:00:00,2013-04-21 22:00:00,1,45,45,45,45.0,2013,2013
8924,48741,DEU,0,186,88,27.0,7,2013-03-22 23:00:00,2013-03-22 23:00:00,1,53,53,53,53.0,2013,2013
8925,48746,USA,0,170,78,34.0,5,2013-01-04 23:00:00,2013-01-04 23:00:00,1,33,33,33,33.0,2013,2013
8926,48750,POL,0,180,78,46.0,21,2013-05-23 22:00:00,2013-06-19 22:00:00,11,53,49,53,48.27272727272727,2013,2013
8927,48762,ESP,0,183,83,35.0,4,2013-03-23 23:00:00,2013-04-23 22:00:00,3,30,33,33,31.666666666666668,2013,2013
8928,48795,NOR,0,170,63,33.0,8,2013-06-19 22:00:00,2017-08-19 22:00:00,44,44,40,57,48.65909090909091,2013,2017
8929,48797,POL,0,175,63,29.0,5,2013-04-20 22:00:00,2017-05-18 22:00:00,8,29,38,40,34.375,2013,2017
8930,48802,POL,1,156,48,25.0,7,2010-07-14 22:00:00,2013-05-19 22:00:00,7,31,29,36,31.857142857142858,2010,2013
8931,48842,NOR,0,168,73,40.0,19,2013-05-13 22:00:00,2017-06-10 22:00:00,113,41,38,46,35.389380530973455,2013,2017
8932,48845,DEU,0,178,68,26.0,6,2015-05-30 22:00:00,2015-05-30 22:00:00,1,45,45,45,45.0,2015,2015
8933,48854,BRA,1,162,48,38.0,5,2013-04-26 22:00:00,2013-11-06 23:00:00,29,33,44,49,40.27586206896552,2013,2013
8934,48869,ESP,0,174,63,37.0,4,2013-09-20 22:00:00,2013-09-28 22:00:00,2,40,40,40,40.0,2013,2013
8935,48881,MEX,0,178,68,30.0,8,2013-04-27 22:00:00,2016-05-24 22:00:00,33,51,51,64,53.15151515151515,2013,2016
8936,48898,POL,0,181,73,32.0,6,2013-04-27 22:00:00,2013-07-06 22:00:00,9,36,36,40,34.77777777777778,2013,2013
